State,Room Size,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
NM,2bedroom,166269.0983800265,167340.86713719694,168704.3705869473,170307.9491090419,171663.21170503148,172952.85644608797,173703.57822708462,174614.39778760643,175518.51118092737,176618.49468576032,177782.50698045315,179121.1767981517,180131.8873631282,181400.48778244492,182944.88350963432,184721.1591683381,186236.13887151927,187677.4619719641,188569.07941285404,189613.212892828,190641.54211320324,191858.75760304034,193132.2338584614,194574.02993633845,195681.17598927277,197040.5163921682,198669.8523322626,200525.98299545265,202115.76720762634,203627.37441124566,204584.86358477612,205690.86248109635,206777.19336045397,208048.86710630063,209373.41277815463,210863.14872950927,212015.2589828988,213416.8022687596,215085.7261367649,216979.00996021312,218603.64809414936,220147.96339270766,221136.1382393575,222270.93224994658,223384.27883168004,224681.30299949273,226029.6331979236,227541.68706059942,228714.73704591836,230135.9285544758,231823.2875684858,233733.86931450074,235374.73755050398,236934.2816352113,237936.74526904078,239084.94644877507,240210.87269621165,241519.70032067806,242879.1054892773
WV,2bedroom,68353.18015047329,68522.58426201178,68765.71869921552,68985.44404970515,69198.8075872794,69340.69884431147,69506.45056865981,69515.5162169272,69515.28027574993,69479.65620908508,69475.09494878659,69468.73706527054,69598.74726418892,69768.10324954388,70011.24852706044,70231.0022524811,70444.3912691655,70586.29875684208,70752.05817988503,70761.12600154843,70760.88956239462,70725.26420559538,70720.70178864531,70714.34316904354,70844.3530192179,71013.7089064238,71256.85420681248,71476.60799089172,71689.99706008333,71831.90458114247,71997.66401998313,72006.73184607876,72006.4954058746,71970.87004640835,71966.30762707468,71959.94900595896,72089.95885541769,72259.31474242345,72502.46004286037,72722.21382706087,72935.60289636071,73077.5104174885,73243.2698563616,73252.33768246627,73252.10124225989,73216.47588278813,73211.91346344954,73205.5548423307,73335.56469178798,73504.92057879333,73748.06587923036,73967.81966343109,74181.20873273115,74323.11625385909,74488.87569273224,74497.94351883692,74497.70707863054,74462.08171915877,74457.51929982017
NE,2bedroom,129965.85720578922,130526.6664435226,131053.74496157639,131576.04535943424,132129.94415673293,132609.54270965268,133102.21991865462,133514.03763781043,133900.95790008613,134343.93293538727,134913.93059140886,135501.9345904932,136084.79582101986,136645.60757447113,137172.68729686298,137694.98812909052,138248.88701136023,138728.48553291717,139221.16269428073,139632.98037980392,140019.90062448982,140462.87565269595,141032.87330682704,141620.87730598898,142203.7385370391,142764.5502909244,143291.6300135653,143813.93084590347,144367.82972820877,144847.42824976976,145340.1054111283,145751.9230966461,146138.84334132858,146581.81836953308,147151.8160236636,147739.8200228254,148322.68125387558,148883.49300776093,149410.57273040188,149932.87356274007,150486.77244504538,150966.37096660637,151459.04812796487,151870.86581348267,152257.78605816513,152700.76108636963,153270.75874050014,153858.76273966196,154441.62397071213,155002.43572459748,155529.51544723843,156051.81627957663,156605.71516188193,157085.31368344292,157577.99084480142,157989.80853031922,158376.72877500168,158819.70380320618,159389.7014573367
ID,2bedroom,228272.38756411118,229947.7552872601,231238.91868636876,232670.434445411,234488.52375842893,236468.91136206308,238389.73372584485,239980.4645352222,241684.85367035336,243348.87722720692,245337.69658261217,247108.62486670542,248690.48706647602,250356.41500104032,251639.84679133474,253065.0300171512,254877.93270238975,256854.07222602767,258771.41522240118,260359.29627434164,262061.35133074634,263723.46317278844,265710.7167483085,267480.3625886846,269061.1744097249,270726.24203715665,272008.96919745335,273433.57529980433,275246.005295127,277221.7576645942,279138.78356439597,280726.40490006976,282428.24723724264,284090.18485272524,286077.295728905,287846.82469214266,289427.54078558215,291092.5300078298,292375.1929507759,293799.74645624624,295612.1333723725,297587.8504580523,299504.8474588549,301092.4451249566,302794.2680756919,304456.1898128155,306443.2876839095,308212.8059954006,309793.5133645835,311458.49544127495,312741.1525316912,314165.70124367793,315978.08423372684,317953.7981037738,319870.7924708294,321458.38797977456,323160.2091637022,324822.12945373135,326809.2261395903
HI,2bedroom,497985.9601560684,498070.32691174897,498105.2729712261,498333.99050152546,498411.73768739507,498390.47930346173,498613.2415878148,498829.0556972648,498963.9527580869,498871.9634395527,498582.11792381457,498234.4459104188,498657.93677980825,498851.06573230703,498993.0337687649,499327.06090012,499508.4327095238,499589.140931626,499912.23833317234,500226.78217516496,500458.829270398,500462.4355636717,500266.65610825294,500011.545076859,500526.1159315276,500808.8675688663,501039.0243068629,501459.8291005139,501726.59010991885,501891.3212854393,502297.09725407657,502692.99678731913,503005.0978642749,503087.477257392,502969.21051433816,502790.3719743164,503379.99494318175,503736.5978438539,504039.4242082067,504531.73589769664,504868.8596763755,505102.8278008896,505576.7329116203,506039.67150521785,506417.73900234554,506565.02933793777,506510.63494754507,506394.6467880433,507046.1145170737,507463.5726477098,507826.28054453345,508377.515648382,508772.6200534145,509063.64110109926,509593.68627527915,510111.86667856737,510544.292103891,510745.0706284893,510743.3086039371
ME,2bedroom,223872.66396322555,224771.9181216256,225705.67020256212,226498.36883457526,227392.59657856383,228463.50007240908,229812.6169623958,231247.5014281426,232780.6187209169,234662.50011851432,236551.62009248434,238635.498758239,239798.28541519545,240698.41552267066,241631.29300965337,242424.86488259927,243318.22073658355,244389.99477159465,245738.24246716732,247173.9947826599,248706.2455682765,250588.99213252057,252477.2482782812,254561.98943587864,255723.91493529157,256624.90486807525,257556.9238599235,258351.35289988763,259243.8529129153,260316.4814648729,261663.87596546093,263100.4801560214,264631.8803844449,266515.47619004606,268402.8844082499,270488.47218163626,271649.55237499886,272551.38630612055,273482.5626053201,274277.83303426363,275169.4929599644,276242.96029961004,277589.5173101382,279026.9576951377,280557.5230227386,282441.9524375472,284328.5283361606,286414.9471415155,287575.19758853945,288477.85998235876,289408.2091005159,290204.30543082935,291095.14073285286,292169.43142045964,293515.1663567693,294953.4275442153,296483.1733391742,298368.42101878463,300254.1799184749
NH,2bedroom,231133.06275428899,232205.62944874342,233306.85257634622,234429.89080719897,235164.85581685044,236048.96838102138,237027.13667505444,238312.03564848722,239628.13874623502,240998.74243667186,242637.98749381155,244518.87769707505,245326.3590373452,246440.64987014566,247578.58652862874,248733.92940142567,249497.31962287563,250406.44384534584,251406.62017419373,252710.88426091144,254044.02693605426,255429.62393913165,257082.06177791877,258974.5604556915,259792.2562210945,260915.53483956063,262061.37995007323,263223.6815572937,263993.19484613993,264907.7068233451,265912.6238971833,267221.0594178597,268557.872583887,269946.69929249637,271601.9789849078,273496.978241121,274316.874293155,275442.0889681672,276589.63763625117,277753.4382226233,278524.2704798068,279439.94303184224,280445.8813083117,281755.21539648,283092.81922198314,284482.3416406115,286138.2334959646,288033.77140112186,288854.1414163202,289979.7731367637,291127.688767736,292291.81224881293,293062.9286246189,293978.85117577325,294985.0094292329,296294.5370775882,297632.31121884106,299021.98350018164,300678.007221393
RI,2bedroom,256545.33417710784,257423.99163428188,258113.91336463508,259020.05463311123,259755.13378282762,260630.8714060327,261534.16465391545,262856.23087684513,264099.7262056743,265319.84344824083,266741.3929092627,267899.869112389,268857.8400606774,269759.31346022105,270468.071226912,271389.76286184555,272137.67984499043,273024.0159301412,273936.05889395054,275265.34857337695,276514.8073328132,277739.8477731067,279165.4616523227,280327.29329558625,281288.03437676374,282191.794700201,282902.44047050213,283825.69077454647,284574.89453986916,285462.29294694663,286375.2129262257,287705.2266386545,288955.2831341703,290180.81704426365,291606.83831472084,292769.00628580723,293730.0250273588,294634.01457739604,295344.8495890836,296268.256124134,297017.58886825846,297905.09375568014,298818.1016413713,300148.1879262298,301398.30433498084,302623.8877073256,304049.9498120708,305212.1514945035,306173.1980669521,307077.2105931952,307788.06457322696,308711.4867678725,309460.8324400058,310348.348000335,311261.36469720176,312591.45825625566,313841.5806703256,315067.1690004495,316493.2351981622
MT,2bedroom,224037.06078360698,224832.32757123344,225741.85072175655,226711.37330655174,228022.71861903573,229242.60617379498,230421.44304989834,231495.09112973855,232694.83766427424,233996.74146884287,235085.89326554927,236252.21555657257,237188.65131484834,237996.8863222066,238915.329211963,239894.03610987338,241211.8049764692,242438.2007333411,243621.6598384202,244699.92222666636,245902.99239881584,247208.16936579917,248299.70947807873,249468.35466020732,250406.50560810012,251216.38982706628,252136.06383215557,253115.94210756276,254434.59420225842,255661.82225526086,256845.9147249211,257924.76868530372,259128.2928604851,260433.89043346932,261525.7558602779,262694.7001799633,263633.0841525989,264443.18117793865,265363.02204881096,266343.05175273446,267661.82330421684,268889.15913563635,270073.3371007828,271152.26778836735,272355.8531385426,273661.5053442969,274753.4145345784,275922.39776207216,276860.81303617096,277670.9377751695,278590.8010301466,279570.8504773285,280889.63803336705,282116.98793194554,283301.17733857565,284380.1180504056,285583.711578849,286889.3709287473,287981.28596404375
DE,2bedroom,181255.05768013262,181327.59480066318,181470.6132483577,181576.8281522413,181636.38569214326,181675.68065637248,181491.26912578125,181112.84887020427,180813.24523901904,180521.39864973957,180396.35331525322,180002.24707611048,179795.35990901082,179808.4120536011,179897.77259607438,179955.58585320236,179971.48310858523,179971.39469286642,179751.45772690032,179340.99206129913,179012.48214669235,178694.56089584308,178545.9951396524,178130.6725086624,177904.64727981048,177900.43610223595,177974.22441508525,178017.99087790863,178021.21734465042,178009.69935423258,177779.45243980933,177359.68677486537,177022.78787673116,176697.29941624784,176541.90772441687,176120.42781754598,175888.84847153397,175879.62725087794,175948.89629793662,175988.58619635648,175988.13543363093,175973.300430352,175740.06143332462,175317.59678628898,174978.26329483133,174650.57873061363,174493.20606250805,174069.9392332167,173836.74800937567,173826.0728083421,173894.03030504612,173932.53713087479,173931.01918780722,173915.22154378178,173681.11420504082,173257.86627791423,172917.82623546253,172589.50433306533,172431.55675959768
SD,2bedroom,161425.43313888673,161829.28923893688,162179.9810369946,162548.48236925525,162980.166389218,163451.95671761376,163866.2133910716,164297.31354080403,164765.50770980326,165263.88335066848,165857.36813828282,166435.74645080956,167016.11186590904,167435.0091761401,167798.31701522588,168177.40015877102,168617.95972919842,169097.19445924144,169517.69514739676,169954.0324813942,170426.61935201395,170928.67938217527,171525.25446023536,172106.2247612997,172688.76421299024,173109.48500160707,173474.32228754237,173854.68825828252,174296.3238030805,174776.46100919382,175197.71865130606,175634.69088224065,176107.81027418096,176610.31695787024,177207.2666676424,177788.55119194894,178371.35419913344,178792.2960455495,179157.31874424132,179537.84023037326,179979.6062140771,180459.85282613387,180881.2022327422,181318.25143136675,181791.4353801406,182293.99621102805,182890.99133689186,183472.3139540536,184055.14891171124,184476.1175566629,184841.16273269037,185221.7030717412,185663.48486837576,186143.74474356588,186565.10527465894,187002.1638039716,187475.35557888242,187977.92297396084,188574.9236055555
AK,2bedroom,210164.12570579367,211281.90909879265,212586.7443444662,213122.45547061393,214183.16551072552,215244.39401925774,216509.15900226438,217822.39331446931,218863.15894143828,219720.3932940339,218262.15895324782,216508.39328130955,219533.284671668,220651.30236746604,221955.90332297492,222491.84872665355,223552.32450186735,224613.78726266493,225878.31800603797,227191.78654524544,228232.31795784223,229089.78651218032,227631.3179822808,225877.78648682762,228902.44371332866,230020.69556035718,231325.0623772619,231861.2419069191,232921.48356877928,233983.18043030624,235247.47708557345,236561.17970026383,237601.47704999993,238459.17965457716,237000.47708705935,235247.17961660432,238271.60283072665,239390.08867751504,240694.221507278,241230.6350114595,242290.64271141216,243352.57352223055,244616.63624082174,245930.5727795734,246970.63621786225,247828.57272127338,246369.63626753437,244616.57267068853,247640.762023813,248759.4817189886,250063.38071297432,250600.02804032378,251659.8019297171,252721.9665384869,253985.79547173393,255299.96578322322,256339.79546138033,257197.965712318,255738.795523657
ND,2bedroom,164282.8762904444,164425.01417144993,164770.42941392714,164950.82403865858,165272.95640650432,165555.53614646167,165834.07359037377,165889.29744106848,165859.8927548202,165827.40788898,165914.24267247226,165992.6698610352,166286.7419182602,166428.9523600268,166774.38011285014,166954.76198055074,167276.8741143737,167559.43428906417,167837.955849797,167893.1680128365,167863.75529730404,167831.2652136907,167918.09677329176,167996.52206858323,168290.59307532792,168432.80297439464,168778.2304746624,168958.61224552194,169280.72435929772,169563.28454696224,169841.80613108794,169897.01831742915,169867.60562108413,169835.11555171822,169921.94712117407,170000.3724229071,170294.44343365394,170436.65333508476,170782.0808366733,170962.4626082214,171284.57472232226,171567.13491011527,171845.65649427142,171900.86868060005,171871.45598422815,171838.96591483455,171925.79748426727,172004.22278598294,172298.29379671774,172440.50369814062,172785.93119972417,172966.31297126933,173288.42508536854,173570.98527316068,173849.50685731645,173904.71904364493,173875.30634727297,173842.81627787935,173929.6478473121
