State,Room Size,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
RI,2bedroom,256533.00553526144,257384.36563432353,258022.67253435968,258853.9384601454,259521.04260086952,260328.52707673432,261156.12466187234,262360.6310270244,263500.7319581698,264286.5132544486,265650.46081610146,266727.3049466294,267641.23737993336,268509.9074107758,269192.6735337623,270093.71865978587,270825.4581061321,271699.094705654,272601.11279667605,273922.14469046175,275165.16965553694,276382.01035176805,277803.9695830743,278962.72083317384,279909.13507235266,280784.3175427507,281442.7194621055,282291.005695982,282972.32820048457,283791.7545727701,284629.4659623869,285842.894323325,286990.4722302106,287785.69613839354,289154.69334290666,290236.05161856354,291153.4061163335,292024.73114648514,292709.4276926288,293611.7752545183,294344.5370417976,295218.90943646035,296121.360212186,297442.2470173965,298685.09581209795,299898.5964967237,301320.55581700214,302478.99601883104,303425.48105865775,304300.9119707017,304959.7958405123,305808.78332562,306490.74950753094,307310.8247436406,308149.2534795429,309363.7787669567,310512.3240273453,311311.5162220304,312681.06183608866
MT,2bedroom,224352.02135214073,225641.07825146982,226844.03097373364,228005.8806945514,228975.58400069617,230004.37957354626,231036.98408458833,232101.40777982035,233079.73295006057,233991.14822156852,235005.98401790715,235968.16916997696,236905.074959957,237802.7186124753,238729.50825873934,239659.57205530463,240661.74714087814,241652.116384709,242636.51364188,243589.31528542726,244563.04286461096,245549.72733476877,246498.65530313435,247456.88352596376,248445.98557573266,249439.35480145528,250410.0553960141,251365.1955026756,252271.12636840047,253200.0462122106,254129.27512456162,255058.1409091891,255959.7180825476,256838.6549518561,257747.19092967187,258637.70790011747,259534.44712371888,260416.65078713142,261301.77324226225,262181.5253077585,263069.9773209138,263966.560779575,264861.85138128826,265743.52288117795,266621.6372961364,267494.93676727987,268367.6663981214,269236.2922637344,270123.78692316695,271006.64227295516,271881.6059011026,272747.53834901017,273596.2532478897,274461.06218069594,275326.342245146,276185.174896891,277030.36745332676,277863.39267533517,278710.83628884336
DE,2bedroom,181235.2038317457,181270.21757976527,181387.11426990063,181474.7850457427,181541.57245332852,181600.29564478318,181443.0726544675,181077.35982935925,180772.02644328386,180561.85475304347,180443.68953243791,180075.1616812318,179873.89680987422,179879.1374021075,179967.2044004408,180029.89414492983,180055.72193909818,180069.37203784077,179866.0038568362,179473.96469525012,179165.06671821658,178868.36006397667,178740.7537484246,178346.62539472865,178121.74082025586,178100.62984230754,178168.3075112425,178212.83906183843,178241.64495610908,178266.9951163329,178080.46098994894,177689.18123655312,177361.6105566107,177131.20856010506,176995.89908901285,176612.19040507774,176397.6086767902,176391.12666493127,176468.9424762617,176522.6442454799,176540.76117654715,176547.73300092304,176338.5693980931,175941.3264383618,175627.695923425,175327.57325626843,175196.38977091532,174799.27801361564,174571.7887660319,174548.4443035321,174614.14048810382,174656.9377288858,174684.05759950486,174707.85012527416,174519.89294304713,174127.48870182925,173799.10213155102,173567.25928724668,173431.2646551978
SD,2bedroom,161390.30633964398,161883.0835973308,162349.66944252534,162822.58898322884,163314.72319794926,163824.4812397904,164332.73394123785,164842.0717245336,165371.6114681549,165905.73193952118,166465.8994261689,167012.8317345626,167533.3888168684,168011.6686389362,168462.93750131957,168922.38850851601,169405.09932422364,169907.8337143737,170405.77677557574,170906.50555679022,171429.12588861393,171958.55610057665,172519.2790224246,173066.92538582577,173587.9611757297,174067.2692937101,174519.62458631428,174980.03091478258,175463.4101311907,175966.6427083308,176465.31703152115,176966.65644860902,177489.7675738003,178019.5304655176,178580.21399038666,179127.80970591807,179648.81154112692,180128.0467221534,180580.32495434143,181040.66352194172,181523.99532873702,182027.1925695103,182525.81502434128,183027.1111290713,183550.18744232485,184079.9267370915,184640.6130563854,185188.21236436654,185709.21660797944,186188.45696241874,186640.74066049646,187101.0840343702,187584.41920392588,188087.6189511051,188586.245084955,189087.5442618274,189610.62304428915,190140.3640127858,190701.05013387135
AK,2bedroom,209876.2358483039,210892.81682690658,212100.35646942284,212637.9441815077,213627.65239082734,214609.61937906418,215762.9472374985,216953.09539242,217900.35789243685,218678.5968438948,217423.34943117213,215898.72541048855,218520.092673458,219498.00579851505,220660.2820344953,221199.2855851471,222154.37960897546,223097.88696934705,224196.8561958991,225327.2021034879,226228.83458672365,226968.73381086078,225812.18340714855,224399.21627464183,226964.18039679027,227923.27057356684,229063.51324206998,229603.2060023282,230541.45034448075,231466.23611780058,232538.74435356088,233639.97939759036,234519.3998528176,235240.6358557428,234132.12971944804,232773.51553490153,235311.02342906527,236260.95086859347,237390.4679171549,237930.49617461782,238860.53833698345,239776.21071422563,240835.83812481727,241922.90242418466,242791.51038748104,243503.66140596988,242418.5425197532,241086.3865591479,243610.52916116358,244555.996313566,245680.29228645485,246220.48385907378,247146.53331970467,248057.76942838487,249111.12664076925,250191.29282789517,251054.63742749914,251762.36600779937,250688.63169451125
ND,2bedroom,164074.03829238453,164172.9952889981,164193.65790542698,164271.14419476755,164324.41894555863,164413.39057670074,164529.98350084812,164754.40963277922,165018.86843218302,165304.40754015913,165536.4807677519,165840.75206141395,166195.97130519984,166501.65368823003,166804.29282562947,167090.13198920776,167395.4605869216,167708.1713061787,168033.37817371424,168361.46110587314,168686.61850720577,169020.12530715918,169346.6387382201,169715.92143623604,170117.8205109748,170484.26855467167,170820.3292385943,171157.10393084766,171495.8536618797,171846.25181838378,172209.61866373065,172603.44801140347,173003.4856476307,173412.08182568767,173796.26848830836,174228.7188581044,174696.07947962338,175120.67974603546,175520.13491432773,175912.20057166248,176308.75929953632,176713.054868834,177127.64801907912,177561.99452000493,177997.47159873004,178439.198211286,178859.58230803485,179324.5060091615,179821.65676517744,180276.3230114449,180702.42798840272,181121.80348737154,181543.21356675506,181971.89740701613,182410.10700599512,182869.77116412352,183330.6359258932,183797.0458202577,184239.8498009854
VT,2bedroom,211674.8485978257,211877.93486445412,212573.26063855604,213177.38765897718,213811.80390267845,214164.33890934018,214588.8100726676,215085.6258164428,215626.8879283516,216266.5647614275,216758.4161563158,217520.15663292515,217966.33072876197,218177.34222638956,218851.84996809848,219441.81562538317,220060.4989096853,220417.55864635087,220842.8056063795,221336.40364523378,221871.95099008968,222500.08910278592,222991.21728059908,223734.02488960538,224176.40709942474,224392.74437502943,225053.28988217656,225633.75724364293,226241.886625126,226601.98295853403,227027.75091584,227519.1904350437,228050.90382105624,228671.3005294572,229161.94354233626,229892.04884345116,230331.88703825706,230551.7974655298,231202.97551098792,231777.07033012988,232378.11894582192,232740.25257730042,233166.3700798399,233656.361417004,234185.50254422167,234800.70543153986,235291.0229402371,236012.60607753837,236450.7374555418,236673.04516245483,237317.93844108612,237887.7578285328,238484.0558550628,238847.55633956683,239273.90835710822,239762.9280877956,240290.3434490273,240902.06172594003,241392.16084912868
DC,2bedroom,605249.5425679456,608064.3066423794,608478.6579051549,608492.8228613144,609634.513118522,610446.4326449941,611405.2706391353,611825.7983674083,612658.8477064508,615094.8517984918,616970.7136321631,617773.6505481019,620222.5799751783,622821.4579840238,623399.0616943459,623645.6057384918,624835.8723982085,625746.3372577482,626771.6651165306,627336.744347106,628224.9317644342,630917.3780718147,632710.1853099333,633601.3167611546,635914.788321618,638350.8514469522,639051.576173852,639473.3745548573,640700.2763194903,641685.0615052411,642760.5342838648,643434.6304639669,644364.4015731867,647250.2498618744,648980.4195068058,649938.0649592633,652149.3777561623,654462.6501745925,655256.2295370179,655810.2001338153,657064.7311319358,658105.5667548369,659218.8575143715,659975.1714132214,660936.3038501918,663968.0108312506,665650.9408492981,666658.7494137316,668793.0167555268,671013.6836493221,671877.2915379645,672530.9429468868,673806.3111869036,674889.418576693,676031.2306637059,676849.5510056401,677834.3353319331,680976.0451061205,682623.348238865
WY,2bedroom,187037.29463411012,187255.35613792916,187558.74383476598,187838.82332111843,188159.92383031762,188494.2229996575,188856.0544319436,189277.5343123224,189735.0814169242,190231.3428259067,190773.5929724429,191378.7543371449,191988.98327589175,192615.80136345007,193245.06065251923,193856.8307290523,194443.30552286515,195020.38945761294,195587.5463062281,196141.4806873691,196698.86757754334,197243.98318556132,197773.0463178071,198264.28030353415,198745.38789926903,199237.98374699254,199767.38631967484,200276.3208656146,200787.36388661436,201298.01448211435,201814.0051538972,202346.95896426172,202896.60666889235,203454.96713755454,204022.9213992004,204594.9951826591,205162.87560754956,205743.93385300678,206346.87615716303,206930.15930131095,207503.57244272286,208072.37109942458,208639.65422977693,209210.76900069742,209792.58707778752,210373.8728804203,210953.55003060706,211519.2852642323,212077.93696873833,212648.66872499415,213247.18739905857,213825.33084672166,214398.27809566105,214968.02378827336,215538.78099058394,216118.5446440036,216711.18450091183,217306.84032699646,217905.26485505147
CA,3bedroom,542456.4756967875,544525.0084431043,546525.7520415384,548516.2275163666,550865.6303344503,553616.1483985798,556426.2069514808,559160.633767882,562613.7954542652,566458.0227435293,571036.0592700423,575698.4679188706,577917.2131967766,580297.2496697884,582572.6557578556,584805.2750480997,587368.0913855217,590306.6537125014,593282.3796220171,596162.7214477926,599744.2939358013,603703.5966313643,608381.7998350625,613132.4562226816,615429.1030547403,617877.7315402282,620213.51924809,622499.257752655,625108.7424500989,628088.2573566115,631099.895955243,634011.6917107849,637620.7049400733,641606.0135544983,646305.8123440795,651075.4061898524,653388.8135533307,655852.0994439306,658200.6911940925,660497.5790961422,663116.7091447614,666104.5173776011,669123.2588327426,672041.0943955124,675655.1297300991,679646.6677251661,684350.6167348571,689123.758891039,691440.351473835,693906.3195333274,696257.1515719835,698555.8702385913,701176.4253768483,704165.275590063,707184.7232696302,710102.955982429,713717.0358849929,717710.4121235247,722414.6379860056
TX,3bedroom,195481.96039487576,196187.78728462584,196956.22169794835,197733.5161755768,198506.87963612349,199281.9611329255,200019.91495779046,200749.86775799564,201455.42483065417,202174.05841246207,202888.79561940432,203632.56442905386,204323.25901407728,205040.57814701754,205817.52812034616,206601.20203392112,207378.99237838294,208157.51694803208,208897.05457046698,209627.93872562738,210333.15570001933,211051.37960589418,211765.59443489448,212509.8490489969,213200.90485427497,213918.49175029638,214695.63941264193,215479.45882906945,216257.35853920612,217035.9628030068,217775.56552554207,218506.49932829,219211.75964228972,219930.01659623344,220644.2572658131,221388.52533004538,222079.59105870136,222797.18528133616,223574.33835819637,224358.16177897528,225136.06443583977,225914.6708841368,226654.2751805242,227385.21013615403,228090.471258914,228808.72880379998,229522.969900812,230267.23831739338,230958.30430648883,231675.89872159387,232453.05194066034,233236.87546648915,234014.77820105094,234793.38470671038,235532.98904574226,236263.92403294615,236969.1851793145,237687.44274168726,238401.6838516795
NY,3bedroom,197462.52726895903,198018.58318912273,198618.26344141024,199254.72602753056,199907.41803185715,200547.44309257765,201147.58210839718,201730.8306115286,202286.5297020837,202886.37660664986,203446.25632608976,204025.79295827562,204588.31029967262,205157.52630595575,205716.40900611324,206266.41229690882,206810.98741736493,207357.8608353185,207915.63844420394,208476.62113694928,209042.56349396193,209612.83596234067,210160.5740919204,210706.17584764137,211249.97744532078,211794.3236183711,212344.5698676131,212899.69672431523,213456.0008905329,214010.2938450943,214560.50426138117,215108.0791725469,215651.07276276324,216210.40832683604,216742.15924988664,217278.41211820068,217808.47211364427,218341.05230457868,218874.8355178429,219409.5383352042,219943.58854115105,220477.049347495,221011.0303111099,221544.2518452932,222075.8698863729,222620.3838316053,223138.9507404836,223660.17292994648,224176.64194812512,224695.17209367492,225216.43374968562,225739.92320542329,226263.43222976732,226786.05406348195,227307.94941289598,227828.65032804594,228346.9835050106,228879.36180779056,229385.4264260967
FL,3bedroom,252589.84520142808,253143.16784247156,253803.64888979017,254568.97825997358,255309.37964839366,256064.4060715947,256894.4446098792,257773.01669451492,258613.4744269895,259657.92982631325,260904.28613059997,262265.44241825514,262898.539336699,263508.97029638704,264216.92605654045,265020.9053162296,265799.22129026806,266589.44834794675,267448.53023504117,268351.47869813733,269217.17050334637,270274.5149038229,271519.7863314343,272871.8389547537,273529.1553264559,274163.78915650817,274890.64783694834,275708.66952823784,276501.62795860716,277305.6383303337,278175.18578009383,279086.22669656953,279961.36613524484,281020.3595964098,282258.2990981557,283598.08117930446,284266.5895322884,284912.8863005087,285648.20028012764,286471.73333050724,287270.98186881864,288081.02465165354,288954.6253743595,289868.36375032435,290747.3862753841,291805.1263923166,293035.84204146976,294365.1932628574,295039.59301985777,295692.2648424151,296431.8917997997,297257.84441947076,298060.1694537611,298873.2217027871,299748.57041789097,300663.2154340173,301544.04423035437,302600.13192826346,303825.1557208797
